YYYY-MM-DD,D01,D02,D03,D04,D05,avg_pax_D01,avg_pax_D02,avg_pax_D03,avg_pax_D04,avg_pax_D05,avg_fare_D01,avg_fare_D02,avg_fare_D03,avg_fare_D04,avg_fare_D05,avg_stddev_D01,avg_stddev_D02,avg_stddev_D03,avg_stddev_D04,avg_stddev_D05
2022-01-14,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.376296623261973,1.3601683767429624,1.3822328114363513,1.3600423579244616,1.3717391304347826,9.027210328845728,8.585030255196001,9.042399591558883,10.121595481821391,10.01054347826087,5.435619376754681,5.581743322348312,6.099808832692877,8.039773859337794,6.875241418285172
2022-01-15,Manhattan - Clinton East - Yellow Zone,Manhattan - Upper East Side North - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.46748101683724,1.4016638935108152,1.4976255088195387,1.6064470421537371,1.4573820395738204,11.481706833938592,9.079843594009983,9.943880597014926,11.986177825008857,8.970030441400304,10.566979150058195,6.64088987347657,6.777261582752148,11.016825136205675,6.270127930183669
2022-01-16,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.4548348587345803,1.4977741804937272,1.498434004474273,1.4732472324723247,1.4493641073951955,9.50274572224433,10.83945770942938,9.128232662192394,10.572112546125462,10.324258125294396,7.214015933389194,11.12530635400162,6.94013804732231,8.60416358291165,8.546521735539367
2022-01-17,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Lincoln Square East - Yellow Zone,1.3647219379051518,1.38553289726818,1.3699596774193548,1.3746630727762803,1.3607103218645948,9.326537018082565,8.651365909965373,10.008064516129032,10.674123989218328,10.805954495005551,7.466391988874987,7.023333633910081,8.959343962465837,9.59861394844368,12.782830183780233
2022-01-18,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.34638871341335,1.3119420989143546,1.2963793655879525,1.3444691907943578,1.3449747768723321,9.298603916614024,8.815609167671893,9.709932713873759,9.969561989606532,10.130384167636787,6.1379521374959785,5.477002254891339,6.606022712165975,7.803923786145384,8.395257797153409
2022-01-19,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3673718470301057,1.3145963451306963,1.3206036341238065,1.3441977077363896,1.3138472780416515,9.167351505288853,8.589891279204256,9.583008931321219,9.29638252148997,9.8527950310559,5.300689845578144,5.257665020140286,7.0085123460119005,5.92508367620321,7.4644049034021265
2022-01-20,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.3192975454001197,1.3263778634611023,1.3060802833530105,1.3451452870304748,1.3677304964539008,9.026080622630214,8.610315264232254,9.400091499409681,9.186502480510278,9.487475177304965,5.0059980392200165,5.0505802999054765,6.89341829876056,6.613704099855109,6.776348208564114
2022-01-21,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3673745173745173,1.3274932614555257,1.3659825870646767,1.3659961064243997,1.34174692793092,9.142895752895752,8.626909254267744,9.102341417910448,9.462167423750811,9.496555961474593,5.608345762679555,5.499820226403997,5.536099285157855,9.196429997491974,6.9565785018294495
2022-01-22,Manhattan - Upper East Side North - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Clinton East - Yellow Zone,1.4304074377905387,1.4944183313748531,1.4205256570713392,1.4250245017967984,1.4611260053619304,9.02382554006016,11.059253819036426,8.36849186483104,9.242992486115648,10.458739946380698,6.1917268401892995,8.185920504613032,5.792666081242939,6.749549628370066,9.01198506544322
2022-01-23,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.449146757679181,1.3956222132144305,1.4400494437577256,1.455019556714472,1.4389807778274475,9.923037542662117,8.851033644102149,10.022661722290895,11.501086484137332,10.501788109074653,8.660025360095567,6.787091185098884,7.763905307931105,9.850345347738038,7.850041580474768
2022-01-24,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3316315205327414,1.3093293739173473,1.2836504580690626,1.3177795655671762,1.2943848059454997,9.271453940066593,8.985201682751793,9.53477096546864,9.62425583266291,9.646779521056978,5.615919361270764,6.530048093399495,7.434836463236399,6.965965051323123,8.05504006636804
2022-01-25,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3688906915432975,1.3314015883236745,1.3287301110777545,1.3586330935251798,1.3361654968599925,9.248489150273778,8.763352650783432,9.478204743320324,9.472007194244604,9.494303657185075,5.5223312114135155,5.626480991874043,6.406691133745075,6.097240471463685,6.739227131369284
2022-01-26,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3567348442970333,1.3302919708029197,1.3254987701557803,1.3465658475110271,1.3065260382333552,9.317630366685092,8.774209245742092,9.570541131456684,9.433900441083805,9.48272907053395,5.354879218087131,4.9078705889391,6.531465094030964,6.099541139696636,6.568557748166689
2022-01-27,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3295602152532937,1.3476627712854758,1.3125,1.3306055646481179,1.3134868421052632,9.657938393022825,9.51047161936561,10.848878125,9.930900163666122,10.32685197368421,6.160651189868952,5.6911042476138105,7.526895090948623,6.450509641864525,7.0599683392896555
2022-01-28,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3665966386554622,1.3751537515375154,1.3614047050801228,1.3568682278923454,1.3714605067064083,9.428550420168067,9.62551783517835,10.141510398908967,10.212471163928697,11.332373323397913,6.45101239527009,6.275448047787621,6.796301430155761,7.143047338564658,9.006447094332707
2022-01-29,Manhattan - East Village - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.4086956521739131,1.4273743016759777,1.4191033138401559,1.401840490797546,1.4310722100656454,9.093280632411068,9.11852886405959,8.659649122807016,8.870858895705522,8.551684901531729,4.927136512994961,7.790446883217188,5.154584086893338,5.117402791234813,6.597703334012913
2022-01-30,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Clinton East - Yellow Zone,1.459605026929982,1.4526935264825713,1.4327140915269596,1.4240886017535763,1.442156862745098,9.274973070017953,8.649751018560433,9.671622111463526,10.314125519150899,11.3589068627451,7.125695420986498,6.714362434935854,7.722959831594189,8.133895129958827,12.161129246099847
2022-01-31,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.3518712105373196,1.3308061662875916,1.3349736379613357,1.3421052631578947,1.3807829181494662,9.448544846330755,9.33991660348749,10.08970123022847,10.266399694889397,10.241795175958877,6.432455770595814,6.778177974735134,7.029626190254255,7.833207631944671,7.254793271021548
2022-02-01,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.330339711050371,1.3612497287914949,1.2752043596730245,1.360655737704918,1.3744573082489147,9.656891839125343,9.88837708830549,11.066130790190735,10.709417509591908,10.497756874095515,6.182518427898135,6.154989725099598,7.242975847677042,7.307705193091188,6.822290604543571
2022-02-02,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.3525390625,1.3361141602634468,1.3459497700742837,1.3151624548736462,1.3422205989773557,10.05042578125,9.960373216245884,10.67576582950124,12.096714801444044,10.446201607012418,6.499369799254402,6.2513134051900066,7.025714651628333,9.660923188852106,6.744473849057888
2022-02-03,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.3481714074621352,1.3005213764337853,1.3286237571951858,1.3278940886699508,1.33596214511041,10.067713335796086,10.23235662148071,9.868160648874936,9.898706896551724,10.66817350157729,6.165177665159427,6.657296284580067,6.55806368216892,7.184301324415736,6.793961531279764
2022-02-04,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,1.3636709824828637,1.3426312321546234,1.394553706505295,1.3737496210973021,1.3583203732503888,9.299301218583397,8.671117944212607,9.985385779122542,9.517911488329798,9.486438569206843,6.092792427221656,5.534061848842893,6.552339816819456,7.179501733265869,6.916720532920111
2022-02-05,Manhattan - Upper East Side North - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.438604873387482,1.4955958549222799,1.4586608837083221,1.4267515923566878,1.4624539529611789,9.184113712374582,10.845854922279793,10.712198427758201,8.573913043478262,9.787560215358459,6.231904977363496,7.070054042613877,8.870827048931517,5.75006538218388,6.400238286631206
2022-02-06,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Clinton East - Yellow Zone,1.443736730360934,1.4383964692901803,1.4071455154447339,1.4110776186887717,1.4559155990957047,9.506976038823172,10.279882309672674,8.972087830294008,10.18715146948003,10.844122079879426,6.936447052373084,7.831606016627975,7.071407451471275,7.77364472579947,9.559190989195432
2022-02-07,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.3501440922190202,1.332244517032198,1.3153206650831355,1.3410275502606106,1.328647416413374,9.702696582955948,9.383572095193653,10.207155581947742,10.30078183172003,10.280091185410335,6.680129045026428,6.048414743376258,7.977363638861246,8.506814936080437,7.249068087525594
2022-02-08,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.354053580808965,1.3149500384319754,1.3200888450148076,1.326960466623461,1.2958850424559112,9.505429872176501,9.283011145272868,10.166098223099704,9.989274141283214,10.275333115610712,5.899327066314132,5.301071348278343,7.228479340548005,6.3518603011388395,7.996093343363855
2022-02-09,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.3396293656450464,1.3256660916235383,1.308848080133556,1.3517424689899586,1.3288244766505637,9.489709550962225,9.034905117883842,9.777176246124492,9.990696987595983,9.668566827697264,5.5114194647563135,6.294120312144033,7.569614370229732,7.616062334300425,6.282605183974869
2022-02-10,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.2940973420780117,1.3137621540762903,1.3208629791140694,1.3488726386349787,1.3223825606386246,9.711719019675526,8.95074794315632,10.479699334404406,10.060146252285193,9.992017193736567,5.957073086518499,5.209190626176785,7.941579450261869,7.283725214137586,6.758301333883338
2022-02-11,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.3692394155114276,1.3530412590387069,1.3697054698457223,1.3547147502216967,1.3947290494521765,9.613113525665044,9.188940876222885,10.594978962131838,10.614188590008869,10.641963281018656,5.85711983519267,5.894205982965157,8.657415246151583,8.52164566594682,7.374218417621398
2022-02-12,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - Lincoln Square East - Yellow Zone,1.4445234708392602,1.4280575539568345,1.503987240829346,1.4808053691275167,1.4614060258249641,9.591322901849217,9.026002055498457,11.52099946836789,12.350781208053693,9.99286657101865,6.635383735029737,6.255472190063149,7.113585198468039,11.6860444025759,6.777166624033641
2022-02-13,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Lincoln Square East - Yellow Zone,1.4342889582741982,1.4334267694463911,1.4487179487179487,1.3923187365398422,1.406967840735069,9.447232472324723,10.684211632796076,9.94508190883191,10.502989949748745,10.09781776416539,7.004735138995079,9.566768285195678,8.020043915668131,8.139329720338248,8.189286729427348
2022-02-14,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.3522089761570828,1.3786936236391913,1.335907335907336,1.3886138613861385,1.3561037318153069,9.35250525946704,8.79994167962675,10.05287886100386,9.886222153465347,10.107624920936116,6.369393848543876,5.752971542373622,7.947665494565728,7.5112874503830245,7.591469718074461
2022-02-15,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.3454971543354537,1.3373983739837398,1.3119425712421144,1.2919179734620023,1.3523809523809525,9.71333110143957,8.94729859571323,9.927415705895148,10.090259348612788,10.728571428571428,5.885233706508837,5.393215279110844,7.438880738310361,8.039044035450264,7.376703108627495
2022-02-16,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.3631969618505093,1.353065134099617,1.3385018563005022,1.3620689655172413,1.3119323520200439,9.626449162782666,9.051283524904214,10.109576326708888,10.100668846611178,9.701847792045099,5.901114183216797,5.592777934017278,7.3913317335501985,7.723036940373304,6.392068544296514
2022-02-17,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.3522621485756843,1.3299512195121952,1.3004566210045663,1.346463484761357,1.3675349428208385,9.654663935952337,9.054400000000001,10.248963470319634,10.013628522139161,10.543170266836087,5.8337676532653635,5.785868289160431,8.741211214232049,7.300543395690153,7.451982313058382
2022-02-18,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.3833056478405317,1.3594274211585775,1.3983830499024255,1.3918997668997668,1.3909550728949718,9.698359634551494,9.034287631402371,10.496657373850015,10.962808857808858,10.789006248140437,6.501986935023886,6.1264074461629185,8.761341926683503,10.61749927924729,8.261012166288381
2022-02-19,Manhattan - Clinton East - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Upper East Side North - Yellow Zone,Manhattan - East Chelsea - Yellow Zone,1.504986621260034,1.5433198380566802,1.6679547336461495,1.4489191590168788,1.4938543964702176,11.82393334954999,10.591120107962213,13.647778084460393,9.66203731122298,10.4843050740624,10.584501160920441,7.206612233148201,12.204753982214303,6.802233455070998,8.28471453483059
2022-02-20,Manhattan - Clinton East - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Upper East Side North - Yellow Zone,Manhattan - East Chelsea - Yellow Zone,Manhattan - East Village - Yellow Zone,1.4966598896311356,1.630564784053156,1.4716585024492652,1.4884874247254694,1.5159420289855072,11.52779552715655,12.545514950166114,10.238278516445067,10.729642224583776,10.697826086956521,10.085360194898037,11.411689589465777,7.692940069799714,8.827834966018795,7.875306917334601
2022-02-21,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.3912219766340386,1.3858751279426818,1.457976653696498,1.4532803180914513,1.3885403596821413,10.116548784338491,9.133367451381782,12.278953307392996,9.972644135188867,11.156001672940192,8.111611521978247,7.366716222500396,12.503297085548791,8.724260589277616,9.961638913531113
2022-02-22,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,1.3864491844416562,1.3273942093541202,1.3658480605921506,1.386675375571522,1.490766073871409,10.202760351317442,9.356013363028953,9.96619462933211,10.743533638145003,12.644288645690835,7.608072925750018,6.730922271054322,7.13278450896025,8.823632741879328,11.648349557245945
2022-02-23,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.3502971768202081,1.3396226415094339,1.3694281365514243,1.34953434225844,1.3346328784925277,9.795988112927192,9.614950398755107,10.334942378777994,10.482974388824214,10.398830409356727,6.630960316726255,6.290393291023854,7.3631927055330495,8.122959204644683,7.5497999188054035
2022-02-24,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.357745993451663,1.3400406128853608,1.3471594259878121,1.355945945945946,1.3356453558504222,9.843815267964846,9.578585933173343,10.526321997247885,10.290675675675676,10.067409529553679,6.18648831112104,5.92149889421505,7.47826791137551,7.70648705875158,6.789634360927264
2022-02-25,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.379811320754717,1.3427296694382478,1.382756987209853,1.4366280795488275,1.3942857142857144,9.242622641509435,8.729446359764752,9.89367598294647,10.528613831997626,9.642586466165413,5.9592553913945325,6.100089004483178,7.301010636335014,7.842380954802439,7.409359449070544
2022-02-26,Manhattan - Upper East Side North - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.44452313503305,1.4822095048519532,1.4136756615142783,1.5071026534441168,1.4573798627002288,9.556735127478754,11.175217715849714,8.925858003667802,11.62506030554811,10.46717105263158,6.774579104014293,7.344503705587453,6.43507136866328,9.738241875590655,7.665068748874637
2022-02-27,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - East Village - Yellow Zone,1.4485021398002853,1.4751819986763732,1.47719651240778,1.4207903168387326,1.4599277978339351,10.208579172610555,11.183421575115819,11.319751844399732,9.578426486294054,11.450830324909747,7.892121514781312,9.657995446741333,9.136881552210047,7.758749184558629,8.5580106474559
2022-02-28,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.3497911127990885,1.3566403751865275,1.3167686658506732,1.3173794976238968,1.377670572019297,9.733146600835548,9.226689405244084,10.781725826193393,11.037746096401902,10.912749827705031,6.9634713269158635,6.467998366957535,8.805788242323754,9.802868960779449,8.46562042857184
